title,source,diff_ITD,diff_ILD
Cristina Vane - So Easy,bass,793.6507936507936,0.08480731975843181
Cristina Vane - So Easy,drums,113.37868480725626,0.05542745277224981
Cristina Vane - So Easy,other,0.0,0.051619966569860676
Cristina Vane - So Easy,vocals,22.675736961451264,0.020038875906767117
Detsky Sad - Walkie Talkie,bass,634.9206349206349,0.18456324887049647
Detsky Sad - Walkie Talkie,drums,0.0,0.18924316664147778
Detsky Sad - Walkie Talkie,other,0.0,0.6411236072382458
Detsky Sad - Walkie Talkie,vocals,839.0022675736961,1.1447199812568636
Enda Reilly - Cur An Long Ag Seol,bass,362.81179138321994,0.022129086394282904
Enda Reilly - Cur An Long Ag Seol,drums,0.0,0.02349608242190815
Enda Reilly - Cur An Long Ag Seol,other,0.0,0.017572796167269367
Enda Reilly - Cur An Long Ag Seol,vocals,0.0,0.014436572181563412
Forkupines - Semantics,bass,181.40589569160997,0.0850846355222481
Forkupines - Semantics,drums,22.67573696145132,0.0889334406038853
Forkupines - Semantics,other,22.675736961451264,0.4417096748799745
Forkupines - Semantics,vocals,521.5419501133787,0.14878597581640296
Georgia Wonder - Siren,bass,725.6235827664399,0.007157339923647754
Georgia Wonder - Siren,drums,0.0,0.08309276449829817
Georgia Wonder - Siren,other,0.0,0.05924021496538967
Georgia Wonder - Siren,vocals,0.0,0.16919379282579827
Girls Under Glass - We Feel Alright,bass,793.6507936507936,0.23087346858339286
Girls Under Glass - We Feel Alright,drums,0.0,0.028495260095392716
Girls Under Glass - We Feel Alright,other,113.37868480725626,0.2890347913050686
Girls Under Glass - We Feel Alright,vocals,22.675736961451264,0.23245432903088314
Hollow Ground - Ill Fate,bass,816.3265306122449,0.453168920676438
Hollow Ground - Ill Fate,drums,0.0,0.05596875898136894
Hollow Ground - Ill Fate,other,0.0,0.014079365570952573
Hollow Ground - Ill Fate,vocals,0.0,0.2685588982826346
James Elder & Mark M Thompson - The English Actor,bass,181.40589569160997,0.042040535759934716
James Elder & Mark M Thompson - The English Actor,drums,0.0,0.013616218954863202
James Elder & Mark M Thompson - The English Actor,other,0.0,0.008408539801836312
James Elder & Mark M Thompson - The English Actor,vocals,22.67573696145132,0.0645161578821174
Juliet's Rescue - Heartbeats,bass,566.8934240362812,0.2596728200173417
Juliet's Rescue - Heartbeats,drums,0.0,0.04491467966804341
Juliet's Rescue - Heartbeats,other,929.7052154195011,0.023528758104170322
Juliet's Rescue - Heartbeats,vocals,0.0,0.07412650998207315
Little Chicago's Finest - My Own,bass,725.6235827664399,0.04222729394645963
Little Chicago's Finest - My Own,drums,0.0,0.16427863028454004
Little Chicago's Finest - My Own,other,22.675736961451264,0.19021067192944674
Little Chicago's Finest - My Own,vocals,0.0,0.18260246036651306
Louis Cressy Band - Good Time,bass,748.2993197278912,0.10102897428391477
Louis Cressy Band - Good Time,drums,113.37868480725626,0.07499748917734506
Louis Cressy Band - Good Time,other,45.35147392290253,0.02529881189196992
Louis Cressy Band - Good Time,vocals,0.0,0.1291021845376248
Lyndsey Ollard - Catching Up,bass,748.2993197278912,0.07024177266443887
Lyndsey Ollard - Catching Up,drums,22.67573696145132,0.14766243482623675
Lyndsey Ollard - Catching Up,other,22.675736961451264,0.00018403856069681979
Lyndsey Ollard - Catching Up,vocals,0.0,0.0063103520558494
M.E.R.C. Music - Knockout,bass,793.6507936507936,0.11198262433256101
M.E.R.C. Music - Knockout,drums,22.67573696145132,0.10832737800501224
M.E.R.C. Music - Knockout,other,136.05442176870753,0.11185048820854071
M.E.R.C. Music - Knockout,vocals,430.8390022675737,0.012324193485876656
Moosmusic - Big Dummy Shake,bass,90.70294784580499,0.08537547852213317
Moosmusic - Big Dummy Shake,drums,22.67573696145132,0.2128921325809623
Moosmusic - Big Dummy Shake,other,22.675736961451207,0.13943113129122953
Moosmusic - Big Dummy Shake,vocals,0.0,0.008791915879420742
Motor Tapes - Shore,bass,566.8934240362812,0.017020272797576785
Motor Tapes - Shore,drums,0.0,0.0035870497448993177
Motor Tapes - Shore,other,0.0,0.020052721531088835
Motor Tapes - Shore,vocals,0.0,0.08596630039237851
Mu - Too Bright,bass,181.40589569160997,0.9107000854768381
Mu - Too Bright,drums,0.0,0.038803690422185344
Mu - Too Bright,other,589.5691609977324,0.20095010814431014
Mu - Too Bright,vocals,22.67573696145132,0.010605644028123251
Nerve 9 - Pray For The Rain,bass,272.10884353741494,0.06800442813952623
Nerve 9 - Pray For The Rain,drums,0.0,0.00695417696793682
Nerve 9 - Pray For The Rain,other,0.0,0.0021548695446524935
Nerve 9 - Pray For The Rain,vocals,498.8662131519274,0.017701882348832854
PR - Happy Daze,bass,544.2176870748299,0.02855303439962409
PR - Happy Daze,drums,0.0,0.074785961042388
PR - Happy Daze,other,294.7845804988662,1.1204052075720456
PR - Happy Daze,vocals,657.5963718820861,4.837254599711272
PR - Oh No,bass,272.10884353741494,0.03227809477702248
PR - Oh No,drums,0.0,0.019639349643291837
PR - Oh No,other,272.10884353741494,0.5827633270817656
PR - Oh No,vocals,816.3265306122449,0.9549722523736843
Punkdisco - Oral Hygiene,bass,362.81179138321994,0.00942435942011599
Punkdisco - Oral Hygiene,drums,0.0,0.02405014796993965
Punkdisco - Oral Hygiene,other,544.2176870748299,0.44665649763580095
Punkdisco - Oral Hygiene,vocals,816.3265306122449,0.16237592772214438
Raft Monk - Tiring,bass,476.1904761904762,0.02781491002712233
Raft Monk - Tiring,drums,657.5963718820861,0.15493422154320147
Raft Monk - Tiring,other,0.0,0.17202980349973407
Raft Monk - Tiring,vocals,0.0,0.0680490757593355
Sambasevam Shanmugam - Kaathaadi,bass,181.40589569160997,0.039365939675977124
Sambasevam Shanmugam - Kaathaadi,drums,22.67573696145132,0.007263687973955157
Sambasevam Shanmugam - Kaathaadi,other,0.0,0.0017155242583202224
Sambasevam Shanmugam - Kaathaadi,vocals,0.0,0.01859411747179407
Secretariat - Borderline,bass,793.6507936507936,0.10235550551353967
Secretariat - Borderline,drums,0.0,0.2208786618499068
