title,source,diff_ITD,diff_ILD
AM Contra - Heart Peripheral,bass,453.51473922902494,1.1271384416255361
AM Contra - Heart Peripheral,drums,0.0,0.32153664884079025
AM Contra - Heart Peripheral,other,90.70294784580499,1.060863118992562
AM Contra - Heart Peripheral,vocals,476.1904761904762,0.26863615221369486
Al James - Schoolboy Facination,bass,362.81179138321994,0.6822514182077271
Al James - Schoolboy Facination,drums,544.2176870748299,1.1027599273990645
Al James - Schoolboy Facination,other,453.51473922902494,0.6980362017949586
Al James - Schoolboy Facination,vocals,521.5419501133787,0.013080317262192054
Angels In Amplifiers - I'm Alright,bass,748.2993197278912,0.3464695688281143
Angels In Amplifiers - I'm Alright,drums,0.0,0.7691302760287189
Angels In Amplifiers - I'm Alright,other,249.4331065759637,0.835497153618534
Angels In Amplifiers - I'm Alright,vocals,181.40589569160997,0.3631221956353725
Arise - Run Run Run,bass,816.3265306122449,0.8172877880863767
Arise - Run Run Run,drums,0.0,0.5158470323252374
Arise - Run Run Run,other,725.6235827664399,0.09465119228488295
Arise - Run Run Run,vocals,453.51473922902494,0.2376914954874958
BKS - Bulldozer,bass,362.81179138321994,0.3804590308596496
BKS - Bulldozer,drums,90.702947845805,0.3624661983773625
BKS - Bulldozer,other,272.10884353741494,0.6018404927091421
BKS - Bulldozer,vocals,748.2993197278912,0.8397468983148553
BKS - Too Much,bass,793.6507936507936,0.27460412647461574
BKS - Too Much,drums,0.0,0.6490767192232361
BKS - Too Much,other,181.40589569160997,1.1229052751905768
BKS - Too Much,vocals,272.10884353741494,0.29366404716603567
Ben Carrigan - We'll Talk About It All Tonight,bass,453.51473922902494,0.24854022160113853
Ben Carrigan - We'll Talk About It All Tonight,drums,0.0,0.484524865613414
Ben Carrigan - We'll Talk About It All Tonight,other,90.70294784580497,0.17869380138452184
Ben Carrigan - We'll Talk About It All Tonight,vocals,566.8934240362812,0.0606562783914244
Bobby Nobody - Stitch Up,bass,544.2176870748299,0.226757354383603
Bobby Nobody - Stitch Up,drums,22.67573696145132,0.2965476353270686
Bobby Nobody - Stitch Up,other,0.0,0.03147886916833187
Bobby Nobody - Stitch Up,vocals,181.40589569160997,0.23779258733030328
Buitraker - Revo X,bass,544.2176870748299,0.30940640574033496
Buitraker - Revo X,drums,362.81179138321994,0.29425321887078604
Buitraker - Revo X,other,158.73015873015873,1.7314048132116593
Buitraker - Revo X,vocals,725.6235827664399,1.2752865685970516
Carlos Gonzalez - A Place For Us,bass,544.2176870748299,0.46545993164568955
Carlos Gonzalez - A Place For Us,drums,0.0,0.18920833281848357
Carlos Gonzalez - A Place For Us,other,340.1360544217687,1.1679499456988562
Carlos Gonzalez - A Place For Us,vocals,272.10884353741494,0.745651806361503
Cristina Vane - So Easy,bass,793.6507936507936,0.4118434869847558
Cristina Vane - So Easy,drums,521.5419501133787,0.13181396754415653
Cristina Vane - So Easy,other,385.4875283446712,0.4675398190626576
Cristina Vane - So Easy,vocals,362.81179138321994,0.6703353770389118
Detsky Sad - Walkie Talkie,bass,634.9206349206349,2.370986059739378
Detsky Sad - Walkie Talkie,drums,0.0,1.7411428575237595
Detsky Sad - Walkie Talkie,other,362.81179138321994,7.0319110888327705
Detsky Sad - Walkie Talkie,vocals,839.0022675736961,1.3043684086801473
Enda Reilly - Cur An Long Ag Seol,bass,362.81179138321994,0.3054526450711421
Enda Reilly - Cur An Long Ag Seol,drums,0.0,0.09423879908212829
Enda Reilly - Cur An Long Ag Seol,other,0.0,0.2870944149486263
Enda Reilly - Cur An Long Ag Seol,vocals,0.0,0.22278480575914797
Forkupines - Semantics,bass,181.40589569160997,0.43242873025252265
Forkupines - Semantics,drums,113.37868480725626,0.18742119519329847
Forkupines - Semantics,other,181.40589569160997,0.0913545463182528
Forkupines - Semantics,vocals,498.8662131519274,0.5960654742587677
Georgia Wonder - Siren,bass,725.6235827664399,0.24895379301448717
Georgia Wonder - Siren,drums,0.0,0.4979093729133939
Georgia Wonder - Siren,other,0.0,0.5942468559645921
Georgia Wonder - Siren,vocals,181.40589569160997,0.6469598590977537
Girls Under Glass - We Feel Alright,bass,793.6507936507936,0.5707756692992678
Girls Under Glass - We Feel Alright,drums,0.0,0.5871597104788213
Girls Under Glass - We Feel Alright,other,521.5419501133787,1.2633155630355724
Girls Under Glass - We Feel Alright,vocals,385.4875283446712,2.4473764138965928
Hollow Ground - Ill Fate,bass,816.3265306122449,2.172223527320422
Hollow Ground - Ill Fate,drums,0.0,0.26663393424487813
Hollow Ground - Ill Fate,other,181.40589569160997,0.425781036535134
Hollow Ground - Ill Fate,vocals,294.7845804988662,1.8797966806892168
James Elder & Mark M Thompson - The English Actor,bass,181.40589569160997,0.22121018089802957
James Elder & Mark M Thompson - The English Actor,drums,0.0,0.20581688814848384
James Elder & Mark M Thompson - The English Actor,other,544.2176870748299,1.3255143435905472
James Elder & Mark M Thompson - The English Actor,vocals,725.6235827664399,0.5230196675627203
Juliet's Rescue - Heartbeats,bass,566.8934240362812,1.3082316884965293
Juliet's Rescue - Heartbeats,drums,0.0,0.17298421520026597
Juliet's Rescue - Heartbeats,other,975.0566893424036,0.707124065755012
Juliet's Rescue - Heartbeats,vocals,385.4875283446712,1.0822060381480254
Little Chicago's Finest - My Own,bass,725.6235827664399,0.12431370160772337
Little Chicago's Finest - My Own,drums,0.0,0.9948232069375371
Little Chicago's Finest - My Own,other,181.40589569160997,0.5452014466932917
Little Chicago's Finest - My Own,vocals,294.7845804988662,0.21868112237394177
Louis Cressy Band - Good Time,bass,748.2993197278912,0.4993483149108964
Louis Cressy Band - Good Time,drums,113.37868480725626,0.5668567260245307
Louis Cressy Band - Good Time,other,272.10884353741494,0.5194327347767569
Louis Cressy Band - Good Time,vocals,657.5963718820861,0.7101271421765674
Lyndsey Ollard - Catching Up,bass,748.2993197278912,0.3956208660047673
Lyndsey Ollard - Catching Up,drums,816.3265306122449,0.5605070306237327
Lyndsey Ollard - Catching Up,other,430.8390022675737,1.0301026111758609
Lyndsey Ollard - Catching Up,vocals,272.10884353741494,0.29764141309556
M.E.R.C. Music - Knockout,bass,793.6507936507936,0.42088864362906975
M.E.R.C. Music - Knockout,drums,22.67573696145132,0.5146527030287404
M.E.R.C. Music - Knockout,other,362.81179138321994,0.8068173575317656
M.E.R.C. Music - Knockout,vocals,453.51473922902494,1.0511666180144674
Moosmusic - Big Dummy Shake,bass,90.70294784580499,0.2772352001908419
Moosmusic - Big Dummy Shake,drums,0.0,0.25288010208860134
Moosmusic - Big Dummy Shake,other,657.5963718820861,0.5034481728157303
Moosmusic - Big Dummy Shake,vocals,544.2176870748299,0.9618025089525499
Motor Tapes - Shore,bass,566.8934240362812,0.2981993134487644
Motor Tapes - Shore,drums,544.2176870748299,0.12892489236571558
Motor Tapes - Shore,other,362.81179138321994,0.23875995768435843
Motor Tapes - Shore,vocals,90.70294784580499,0.3036877238153115
Mu - Too Bright,bass,181.40589569160997,0.9786771552809008
Mu - Too Bright,drums,0.0,0.3749093784548707
Mu - Too Bright,other,634.9206349206349,0.4066362177952243
Mu - Too Bright,vocals,725.6235827664399,1.140050302851403
Nerve 9 - Pray For The Rain,bass,272.10884353741494,0.233217344894884
Nerve 9 - Pray For The Rain,drums,0.0,0.1564829070142836
Nerve 9 - Pray For The Rain,other,22.67573696145125,0.43023899253053166
Nerve 9 - Pray For The Rain,vocals,544.2176870748299,0.2068490737386499
PR - Happy Daze,bass,544.2176870748299,2.45489458575473
PR - Happy Daze,drums,0.0,0.6923909856087833
PR - Happy Daze,other,634.9206349206349,6.239374551535965
PR - Happy Daze,vocals,272.10884353741494,5.528121508782998
PR - Oh No,bass,272.10884353741494,0.25745260267050185
PR - Oh No,drums,0.0,0.36969574893807344
PR - Oh No,other,476.1904761904762,3.1618393617328433
PR - Oh No,vocals,816.3265306122449,0.21815246156090318
Punkdisco - Oral Hygiene,bass,362.81179138321994,0.08323898217417014
Punkdisco - Oral Hygiene,drums,0.0,0.21056831387346764
Punkdisco - Oral Hygiene,other,521.5419501133787,3.660998227149026
Punkdisco - Oral Hygiene,vocals,816.3265306122449,0.6338973897636668
Raft Monk - Tiring,bass,476.1904761904762,0.33953320684952715
Raft Monk - Tiring,drums,702.9478458049887,0.5383803473215334
Raft Monk - Tiring,other,0.0,0.7682227974754516
Raft Monk - Tiring,vocals,272.10884353741494,0.8435418195335562
Sambasevam Shanmugam - Kaathaadi,bass,181.40589569160997,0.06681463737422721
Sambasevam Shanmugam - Kaathaadi,drums,22.67573696145132,0.07412549270032365
Sambasevam Shanmugam - Kaathaadi,other,0.0,0.6264679920158063
Sambasevam Shanmugam - Kaathaadi,vocals,90.70294784580499,0.09872635906721594
Secretariat - Borderline,bass,793.6507936507936,0.5833192388085178
Secretariat - Borderline,drums,725.62358276644,0.6909241335965532
Secretariat - Borderline,other,0.0,0.27230128895440964
Secretariat - Borderline,vocals,748.2993197278912,0.30743074744632715
Secretariat - Over The Top,bass,362.81179138321994,0.17668247887867294
Secretariat - Over The Top,drums,0.0,0.4381233026159608
Secretariat - Over The Top,other,362.81179138321994,0.06017847471611448
Secretariat - Over The Top,vocals,725.6235827664399,0.4465805800222098
Side Effects Project - Sing With Me,bass,362.81179138321994,0.34715544490876793
Side Effects Project - Sing With Me,drums,136.05442176870753,0.3282598771840397
Side Effects Project - Sing With Me,other,272.10884353741494,2.57203237972526
Side Effects Project - Sing With Me,vocals,453.51473922902494,0.23992850252591147
Signe Jakobsen - What Have You Done To Me,bass,362.81179138321994,0.6877563857818356
Signe Jakobsen - What Have You Done To Me,drums,0.0,0.5351949287207471
Signe Jakobsen - What Have You Done To Me,other,340.1360544217687,0.03449483321754787
Signe Jakobsen - What Have You Done To Me,vocals,0.0,0.2551114410590254
Skelpolu - Resurrection,bass,657.5963718820861,0.02934945275592682
Skelpolu - Resurrection,drums,0.0,0.03935974467008185
Skelpolu - Resurrection,other,725.62358276644,1.5458390026063018
Skelpolu - Resurrection,vocals,90.70294784580499,1.037140153650717
Speak Softly - Broken Man,bass,498.86621315192747,0.07627128435126584
