title,source,diff_ITD,diff_ILD
Lyndsey Ollard - Catching Up,vocals,0.0,0.009275382405584065
M.E.R.C. Music - Knockout,bass,0.0,0.13968159143971237
M.E.R.C. Music - Knockout,drums,0.0,0.03583369869909428
M.E.R.C. Music - Knockout,other,0.0,0.11076275110937939
M.E.R.C. Music - Knockout,vocals,0.0,0.07985977733628688
Moosmusic - Big Dummy Shake,bass,0.0,0.031002772557189057
Moosmusic - Big Dummy Shake,drums,0.0,0.023141665885301643
Moosmusic - Big Dummy Shake,other,0.0,0.025936524289805418
Moosmusic - Big Dummy Shake,vocals,0.0,0.007926309839557838
Motor Tapes - Shore,bass,0.0,0.015326317571514814
Motor Tapes - Shore,drums,0.0,0.1944815848655082
Motor Tapes - Shore,other,0.0,0.036472261207826207
Motor Tapes - Shore,vocals,0.0,0.08089946307607787
Mu - Too Bright,bass,0.0,0.17476758639868045
Mu - Too Bright,drums,0.0,0.04331883910927137
Mu - Too Bright,other,0.0,0.012132963847205969
Mu - Too Bright,vocals,0.0,0.044289826415500555
Nerve 9 - Pray For The Rain,bass,0.0,0.23736324557006183
Nerve 9 - Pray For The Rain,drums,0.0,0.08224248132367173
Nerve 9 - Pray For The Rain,other,22.675736961451246,0.19943200850074616
Nerve 9 - Pray For The Rain,vocals,0.0,0.07185894045938898
PR - Happy Daze,bass,0.0,0.557122616801182
PR - Happy Daze,drums,0.0,0.007488847752118333
PR - Happy Daze,other,0.0,0.13321074251898257
PR - Happy Daze,vocals,0.0,1.4135774346909298
PR - Oh No,bass,0.0,6.973043911216303
PR - Oh No,drums,0.0,6.112581267831046
PR - Oh No,other,0.0,5.819349258068536
PR - Oh No,vocals,0.0,5.57047843994185
Punkdisco - Oral Hygiene,bass,0.0,0.02359241685742601
Punkdisco - Oral Hygiene,drums,0.0,0.11705174856321378
Punkdisco - Oral Hygiene,other,0.0,1.1588700507989873
Punkdisco - Oral Hygiene,vocals,0.0,0.022830828384595936
Raft Monk - Tiring,bass,0.0,0.2048883461520843
Raft Monk - Tiring,drums,0.0,0.11498588630410955
Raft Monk - Tiring,other,0.0,0.06849968904675696
Raft Monk - Tiring,vocals,90.70294784580499,0.14666728015314415
Sambasevam Shanmugam - Kaathaadi,bass,0.0,0.06455387007716407
Sambasevam Shanmugam - Kaathaadi,drums,0.0,0.3346855545091503
Sambasevam Shanmugam - Kaathaadi,other,0.0,0.24206061074101903
Sambasevam Shanmugam - Kaathaadi,vocals,0.0,0.03536310488491279
Secretariat - Borderline,bass,0.0,0.5023654043792782
Secretariat - Borderline,drums,0.0,0.004717159943426197
Secretariat - Borderline,other,0.0,0.1347351023479313
Secretariat - Borderline,vocals,0.0,0.09316164556977041
Secretariat - Over The Top,bass,0.0,0.05951987404986575
Secretariat - Over The Top,drums,0.0,0.00905906938091644
Secretariat - Over The Top,other,0.0,0.00579473131655045
Secretariat - Over The Top,vocals,0.0,0.05731395017219355
Side Effects Project - Sing With Me,bass,0.0,0.021165673830195686
Side Effects Project - Sing With Me,drums,0.0,0.026487962692460842
Side Effects Project - Sing With Me,other,0.0,0.06236648404517309
Side Effects Project - Sing With Me,vocals,0.0,0.0056485434701478154
Signe Jakobsen - What Have You Done To Me,bass,0.0,0.6297993471252453
Signe Jakobsen - What Have You Done To Me,drums,0.0,0.025364363476838236
Signe Jakobsen - What Have You Done To Me,other,0.0,0.2807648132336047
Signe Jakobsen - What Have You Done To Me,vocals,0.0,0.03359037594088904
Skelpolu - Resurrection,bass,0.0,0.011635448519265477
Skelpolu - Resurrection,drums,0.0,0.027804463273140456
Skelpolu - Resurrection,other,0.0,0.03314777166818747
Skelpolu - Resurrection,vocals,0.0,0.6724344156214629
Speak Softly - Broken Man,bass,0.0,0.0026171219652982246
Speak Softly - Broken Man,drums,0.0,0.050466177118305144
Speak Softly - Broken Man,other,0.0,0.041721304979675355
Speak Softly - Broken Man,vocals,0.0,0.0238021077273333
Speak Softly - Like Horses,bass,0.0,0.0004248179759139877
Speak Softly - Like Horses,drums,0.0,0.018409387060834226
Speak Softly - Like Horses,other,0.0,0.03644738415949758
Speak Softly - Like Horses,vocals,0.0,0.0030308614472754902
The Doppler Shift - Atrophy,bass,0.0,0.13725475470986936
The Doppler Shift - Atrophy,drums,0.0,0.005691627400498028
The Doppler Shift - Atrophy,other,0.0,0.04244315412506214
The Doppler Shift - Atrophy,vocals,0.0,0.03448225347609285
The Easton Ellises (Baumi) - SDRNR,bass,0.0,0.004352374648695728
The Easton Ellises (Baumi) - SDRNR,drums,0.0,0.05798254787106072
The Easton Ellises (Baumi) - SDRNR,other,0.0,0.08125961530146675
The Easton Ellises (Baumi) - SDRNR,vocals,0.0,0.03429725742050431
The Easton Ellises - Falcon 69,bass,0.0,0.0511269609107242
The Easton Ellises - Falcon 69,drums,0.0,0.020353421817019626
The Easton Ellises - Falcon 69,other,0.0,0.02162546680421973
The Easton Ellises - Falcon 69,vocals,0.0,0.034689337811231846
The Long Wait - Dark Horses,bass,0.0,0.039710259286023675
The Long Wait - Dark Horses,drums,0.0,0.06485616693510729
The Long Wait - Dark Horses,other,0.0,0.0010815642167434358
The Long Wait - Dark Horses,vocals,0.0,0.004261859620800154
The Mountaineering Club - Mallory,bass,0.0,0.19791034093517712
The Mountaineering Club - Mallory,drums,0.0,0.07004544646977062
The Mountaineering Club - Mallory,other,0.0,0.1619401734111171
The Mountaineering Club - Mallory,vocals,0.0,0.0048034943497436144
The Sunshine Garcia Band - For I Am The Moon,bass,0.0,0.024991812461594154
The Sunshine Garcia Band - For I Am The Moon,drums,0.0,0.050617315146584185
The Sunshine Garcia Band - For I Am The Moon,other,0.0,0.17809355099009055
The Sunshine Garcia Band - For I Am The Moon,vocals,0.0,0.002898308610723682
Timboz - Pony,bass,0.0,0.02825531347914001
Timboz - Pony,drums,0.0,0.26539897050037914
Timboz - Pony,other,0.0,0.1585441363097111
Timboz - Pony,vocals,0.0,0.09475779265275941
Tom McKenzie - Directions,bass,0.0,0.17270341743915152
Tom McKenzie - Directions,drums,0.0,0.04654726985960744
Tom McKenzie - Directions,other,0.0,0.04205247396723655
Tom McKenzie - Directions,vocals,0.0,0.07106630865200805
Triviul feat. The Fiend - Widow,bass,0.0,0.0051786486065305
Triviul feat. The Fiend - Widow,drums,0.0,0.02486617913943634
Triviul feat. The Fiend - Widow,other,0.0,0.5646141399103528
Triviul feat. The Fiend - Widow,vocals,0.0,0.06232217955323216
We Fell From The Sky - Not You,bass,0.0,0.08342676988704986
We Fell From The Sky - Not You,drums,0.0,0.00999188581397259
We Fell From The Sky - Not You,other,0.0,0.012850829273947095
We Fell From The Sky - Not You,vocals,0.0,0.06690338513188668
Zeno - Signs,bass,0.0,0.286304852361711
Zeno - Signs,drums,0.0,0.030227106360862455
Zeno - Signs,other,0.0,0.016641740582179487
Zeno - Signs,vocals,0.0,0.0021996369403978477
