title,source,diff_ITD,diff_ILD
AM Contra - Heart Peripheral,bass,453.51473922902494,1.0383351630914732
AM Contra - Heart Peripheral,drums,0.0,0.18527373703999572
AM Contra - Heart Peripheral,other,90.70294784580499,0.7558936326116238
AM Contra - Heart Peripheral,vocals,476.1904761904762,0.18049157158131734
Al James - Schoolboy Facination,bass,408.1632653061224,0.5604165405893551
Al James - Schoolboy Facination,drums,0.0,0.49632709809106235
Al James - Schoolboy Facination,other,430.8390022675737,0.5981154343251385
Al James - Schoolboy Facination,vocals,521.5419501133787,0.17526062188444946
Angels In Amplifiers - I'm Alright,bass,748.2993197278912,0.25980257775712534
Angels In Amplifiers - I'm Alright,drums,0.0,0.5294505571706585
Angels In Amplifiers - I'm Alright,other,0.0,0.7707192997914705
Angels In Amplifiers - I'm Alright,vocals,181.40589569160997,0.27200145097515893
Arise - Run Run Run,bass,816.3265306122449,1.3505836652969152
Arise - Run Run Run,drums,0.0,0.275798341242464
Arise - Run Run Run,other,725.6235827664399,0.32557942001503637
Arise - Run Run Run,vocals,476.1904761904762,0.1429876007796338
BKS - Bulldozer,bass,362.81179138321994,0.26762752528898326
BKS - Bulldozer,drums,90.702947845805,0.26825286957461447
BKS - Bulldozer,other,0.0,0.4488863364005944
BKS - Bulldozer,vocals,748.2993197278912,0.697674463186007
BKS - Too Much,bass,793.6507936507936,0.18879003865629684
BKS - Too Much,drums,0.0,0.40837549033330145
BKS - Too Much,other,22.675736961451264,0.8871641180385312
BKS - Too Much,vocals,272.10884353741494,0.2519872637417939
Ben Carrigan - We'll Talk About It All Tonight,bass,453.51473922902494,0.23433460397757822
Ben Carrigan - We'll Talk About It All Tonight,drums,0.0,0.33445708783612416
Ben Carrigan - We'll Talk About It All Tonight,other,90.70294784580497,0.08257166315981035
Ben Carrigan - We'll Talk About It All Tonight,vocals,566.8934240362812,0.16944091480020695
Bobby Nobody - Stitch Up,bass,544.2176870748299,0.22164430847289696
Bobby Nobody - Stitch Up,drums,0.0,0.19339648506880547
Bobby Nobody - Stitch Up,other,0.0,0.057186054484299476
Bobby Nobody - Stitch Up,vocals,0.0,0.11869129356581354
Buitraker - Revo X,bass,544.2176870748299,0.20840800512128776
Buitraker - Revo X,drums,0.0,0.20158818947953017
Buitraker - Revo X,other,0.0,1.300816578672587
Buitraker - Revo X,vocals,725.6235827664399,1.102722690881441
Carlos Gonzalez - A Place For Us,bass,544.2176870748299,0.3950766602496705
Carlos Gonzalez - A Place For Us,drums,0.0,0.14436646142494852
Carlos Gonzalez - A Place For Us,other,340.1360544217687,0.9538962570282425
Carlos Gonzalez - A Place For Us,vocals,272.10884353741494,0.658419505735234
Cristina Vane - So Easy,bass,793.6507936507936,0.39482296075178214
Cristina Vane - So Easy,drums,521.5419501133787,0.12346183094243557
Cristina Vane - So Easy,other,340.1360544217687,0.28158702126725643
Cristina Vane - So Easy,vocals,340.1360544217687,0.3776435421994915
Detsky Sad - Walkie Talkie,bass,589.5691609977324,2.7319446242008043
Detsky Sad - Walkie Talkie,drums,0.0,1.6205294680772
Detsky Sad - Walkie Talkie,other,816.3265306122448,6.935110886310138
Detsky Sad - Walkie Talkie,vocals,816.3265306122449,1.3302756167329663
Enda Reilly - Cur An Long Ag Seol,bass,362.81179138321994,0.1531697252880928
Enda Reilly - Cur An Long Ag Seol,drums,0.0,0.0567486798959993
Enda Reilly - Cur An Long Ag Seol,other,0.0,0.18146995527855614
Enda Reilly - Cur An Long Ag Seol,vocals,0.0,0.18770960936414494
Forkupines - Semantics,bass,181.40589569160997,0.31241034198221124
Forkupines - Semantics,drums,113.37868480725626,0.153573294259282
Forkupines - Semantics,other,22.675736961451264,0.04249798638154978
Forkupines - Semantics,vocals,498.8662131519274,0.4884594596423062
Georgia Wonder - Siren,bass,725.6235827664399,0.1346732309368801
Georgia Wonder - Siren,drums,0.0,0.35747226073046035
Georgia Wonder - Siren,other,0.0,0.5080152842948493
Georgia Wonder - Siren,vocals,0.0,0.47123346936747756
Girls Under Glass - We Feel Alright,bass,793.6507936507936,0.4305203452729418
Girls Under Glass - We Feel Alright,drums,0.0,0.3737309242043221
Girls Under Glass - We Feel Alright,other,498.8662131519274,1.024987321200861
Girls Under Glass - We Feel Alright,vocals,362.81179138321994,2.278313498835261
Hollow Ground - Ill Fate,bass,816.3265306122449,2.2504441877807007
Hollow Ground - Ill Fate,drums,0.0,0.22035208554044683
Hollow Ground - Ill Fate,other,181.40589569160997,0.5324812616830046
Hollow Ground - Ill Fate,vocals,294.7845804988662,1.7012644196404736
James Elder & Mark M Thompson - The English Actor,bass,181.40589569160997,0.186723275311782
James Elder & Mark M Thompson - The English Actor,drums,0.0,0.15739624788489004
James Elder & Mark M Thompson - The English Actor,other,521.5419501133787,1.2226470494991482
James Elder & Mark M Thompson - The English Actor,vocals,725.6235827664399,0.30104541662528117
Juliet's Rescue - Heartbeats,bass,566.8934240362812,0.9882007308300418
Juliet's Rescue - Heartbeats,drums,0.0,0.11861083236952208
Juliet's Rescue - Heartbeats,other,975.0566893424036,0.5427646515356654
Juliet's Rescue - Heartbeats,vocals,385.4875283446712,0.680164049446466
Little Chicago's Finest - My Own,bass,770.9750566893424,0.0428869567634913
Little Chicago's Finest - My Own,drums,0.0,0.9516273178463077
Little Chicago's Finest - My Own,other,181.40589569160997,4.848120483227687
Little Chicago's Finest - My Own,vocals,0.0,0.14843449164568234
Louis Cressy Band - Good Time,bass,748.2993197278912,0.37690680495657247
Louis Cressy Band - Good Time,drums,68.02721088435385,0.46466578383903556
