title,source,diff_ITD,diff_ILD
AM Contra - Heart Peripheral,bass,453.51473922902494,0.5335134946996869
AM Contra - Heart Peripheral,drums,0.0,0.1257286843183436
AM Contra - Heart Peripheral,other,90.70294784580499,0.26583604372081726
AM Contra - Heart Peripheral,vocals,453.51473922902494,0.16080264846701198
Al James - Schoolboy Facination,bass,362.81179138321994,0.06937724505253473
Al James - Schoolboy Facination,drums,0.0,0.49996686183864103
Al James - Schoolboy Facination,other,430.8390022675737,0.40656077127390056
Al James - Schoolboy Facination,vocals,521.5419501133787,0.06421401964527096
Angels In Amplifiers - I'm Alright,bass,748.2993197278912,0.0024163310872173938
Angels In Amplifiers - I'm Alright,drums,0.0,0.5920227036698438
Angels In Amplifiers - I'm Alright,other,0.0,0.3816039483200555
Angels In Amplifiers - I'm Alright,vocals,204.0816326530612,0.19982209828325814
Arise - Run Run Run,bass,816.3265306122449,1.4251695887463416
Arise - Run Run Run,drums,0.0,0.12020636243558463
Arise - Run Run Run,other,725.6235827664399,0.09121425269745309
Arise - Run Run Run,vocals,453.51473922902494,0.06430318562735371
BKS - Bulldozer,bass,362.81179138321994,0.10875485469303992
BKS - Bulldozer,drums,0.0,0.21455985989428106
BKS - Bulldozer,other,0.0,0.21696453009473782
BKS - Bulldozer,vocals,748.2993197278912,0.6818193956222887
BKS - Too Much,bass,793.6507936507936,0.0988415761764494
BKS - Too Much,drums,0.0,0.3715031090989238
BKS - Too Much,other,0.0,0.36548649555040846
BKS - Too Much,vocals,272.10884353741494,0.16851652457628363
Ben Carrigan - We'll Talk About It All Tonight,bass,453.51473922902494,0.09273091532684807
Ben Carrigan - We'll Talk About It All Tonight,drums,0.0,0.21876299935776333
Ben Carrigan - We'll Talk About It All Tonight,other,22.675736961451264,0.1090261933248673
Ben Carrigan - We'll Talk About It All Tonight,vocals,566.8934240362812,0.05081730225868597
Bobby Nobody - Stitch Up,bass,544.2176870748299,0.08255461007165188
Bobby Nobody - Stitch Up,drums,22.67573696145132,0.03577418830924639
Bobby Nobody - Stitch Up,other,0.0,0.1652910170683204
Bobby Nobody - Stitch Up,vocals,181.40589569160997,0.043305368691566315
Buitraker - Revo X,bass,544.2176870748299,0.09040597760125113
Buitraker - Revo X,drums,0.0,0.18931097215547843
Buitraker - Revo X,other,0.0,1.072385554075272
Buitraker - Revo X,vocals,725.6235827664399,0.9160825437587796
Carlos Gonzalez - A Place For Us,bass,544.2176870748299,0.31977801321781474
Carlos Gonzalez - A Place For Us,drums,0.0,0.05572372287305477
Carlos Gonzalez - A Place For Us,other,362.81179138321994,0.4461238109778698
Carlos Gonzalez - A Place For Us,vocals,272.10884353741494,0.4556052829847004
Cristina Vane - So Easy,bass,793.6507936507936,0.1697275879475706
Cristina Vane - So Easy,drums,113.37868480725626,0.09049555948625354
