title,source,diff_ITD,diff_ILD
Lyndsey Ollard - Catching Up,vocals,0.0,0.013189294504610816
M.E.R.C. Music - Knockout,bass,0.0,0.2396999721944525
M.E.R.C. Music - Knockout,drums,0.0,0.055259155023815065
M.E.R.C. Music - Knockout,other,0.0,0.0047087792264166595
M.E.R.C. Music - Knockout,vocals,0.0,0.06270926931291276
Moosmusic - Big Dummy Shake,bass,0.0,0.009384916513710984
Moosmusic - Big Dummy Shake,drums,0.0,0.021373409923808984
Moosmusic - Big Dummy Shake,other,0.0,0.09551488723817148
Moosmusic - Big Dummy Shake,vocals,0.0,0.014392931838830125
Motor Tapes - Shore,bass,0.0,0.050599597373599925
Motor Tapes - Shore,drums,0.0,0.20418863145317967
Motor Tapes - Shore,other,0.0,0.04895654702405411
Motor Tapes - Shore,vocals,0.0,0.09001038102321196
Mu - Too Bright,bass,0.0,0.1495356758656412
Mu - Too Bright,drums,0.0,0.04314810021835713
Mu - Too Bright,other,0.0,0.02581086673545996
Mu - Too Bright,vocals,0.0,0.005361685774637026
Nerve 9 - Pray For The Rain,bass,0.0,0.26715380668492617
Nerve 9 - Pray For The Rain,drums,0.0,0.00819629785108944
Nerve 9 - Pray For The Rain,other,22.675736961451246,0.25496260561671713
Nerve 9 - Pray For The Rain,vocals,0.0,0.11344198394841286
PR - Happy Daze,bass,0.0,0.4124266174804928
PR - Happy Daze,drums,0.0,0.027849580459589574
PR - Happy Daze,other,0.0,0.13773987487837758
PR - Happy Daze,vocals,0.0,1.918920044521354
PR - Oh No,bass,0.0,5.7902204451150485
PR - Oh No,drums,0.0,6.129104053225565
PR - Oh No,other,0.0,5.829012597775848
PR - Oh No,vocals,0.0,6.271940408779585
Punkdisco - Oral Hygiene,bass,0.0,0.015460393484301366
Punkdisco - Oral Hygiene,drums,0.0,0.08940798236016911
Punkdisco - Oral Hygiene,other,0.0,0.9490688671923746
Punkdisco - Oral Hygiene,vocals,0.0,0.03682667185451466
Raft Monk - Tiring,bass,0.0,0.19952710196744936
Raft Monk - Tiring,drums,0.0,0.16592927083617326
Raft Monk - Tiring,other,0.0,0.07449534495045229
Raft Monk - Tiring,vocals,90.70294784580499,0.18947815506853993
Sambasevam Shanmugam - Kaathaadi,bass,0.0,0.08049541205268074
Sambasevam Shanmugam - Kaathaadi,drums,0.0,0.3444436411560179
Sambasevam Shanmugam - Kaathaadi,other,0.0,0.19480641886538974
Sambasevam Shanmugam - Kaathaadi,vocals,0.0,0.029054507255008744
Secretariat - Borderline,bass,0.0,0.47504349077328156
Secretariat - Borderline,drums,0.0,0.002539665268026209
Secretariat - Borderline,other,0.0,0.13015427003954083
Secretariat - Borderline,vocals,0.0,0.14677467876695266
Secretariat - Over The Top,bass,0.0,0.025420406031009812
Secretariat - Over The Top,drums,181.40589569160997,0.002524622494523676
Secretariat - Over The Top,other,0.0,0.03244123685661418
Secretariat - Over The Top,vocals,0.0,0.04919610168112101
Side Effects Project - Sing With Me,bass,0.0,0.013782084311287024
Side Effects Project - Sing With Me,drums,0.0,0.034424770337568855
Side Effects Project - Sing With Me,other,0.0,0.17206675052526554
Side Effects Project - Sing With Me,vocals,0.0,0.0010943331784344368
Signe Jakobsen - What Have You Done To Me,bass,0.0,0.6542725893594016
Signe Jakobsen - What Have You Done To Me,drums,0.0,0.003346990926018978
Signe Jakobsen - What Have You Done To Me,other,0.0,0.276233751289401
Signe Jakobsen - What Have You Done To Me,vocals,0.0,0.029610416132635944
Skelpolu - Resurrection,bass,0.0,0.006890757084995306
Skelpolu - Resurrection,drums,0.0,0.005139943121052648
Skelpolu - Resurrection,other,0.0,0.06647219762052112
Skelpolu - Resurrection,vocals,0.0,0.5353786978002582
Speak Softly - Broken Man,bass,0.0,0.0014764562369943952
Speak Softly - Broken Man,drums,0.0,0.08064234600822005
Speak Softly - Broken Man,other,0.0,0.09045468928633604
Speak Softly - Broken Man,vocals,0.0,0.04068584525570001
Speak Softly - Like Horses,bass,0.0,0.0014790898277431213
Speak Softly - Like Horses,drums,0.0,0.035941494729461454
Speak Softly - Like Horses,other,0.0,0.04157440959900061
Speak Softly - Like Horses,vocals,0.0,0.02208427138325475
The Doppler Shift - Atrophy,bass,0.0,0.2795542834944911
The Doppler Shift - Atrophy,drums,0.0,0.0586386708651192
The Doppler Shift - Atrophy,other,0.0,0.019801694263618663
The Doppler Shift - Atrophy,vocals,0.0,0.029168779598034156
The Easton Ellises (Baumi) - SDRNR,bass,0.0,0.0286308358649488
The Easton Ellises (Baumi) - SDRNR,drums,0.0,0.03947200795123129
The Easton Ellises (Baumi) - SDRNR,other,0.0,0.015486673405038842
The Easton Ellises (Baumi) - SDRNR,vocals,0.0,0.04250871341669803
The Easton Ellises - Falcon 69,bass,0.0,0.06258053672848946
The Easton Ellises - Falcon 69,drums,0.0,0.019972885387679665
The Easton Ellises - Falcon 69,other,0.0,0.02535204858662196
The Easton Ellises - Falcon 69,vocals,0.0,0.016972324293575647
The Long Wait - Dark Horses,bass,0.0,0.027604481434088834
The Long Wait - Dark Horses,drums,0.0,0.09622455792504306
The Long Wait - Dark Horses,other,0.0,0.001831761612071603
The Long Wait - Dark Horses,vocals,0.0,0.002893767446460513
The Mountaineering Club - Mallory,bass,0.0,0.24680599333715636
The Mountaineering Club - Mallory,drums,0.0,0.08706273933479114
The Mountaineering Club - Mallory,other,0.0,0.16764188979819716
The Mountaineering Club - Mallory,vocals,0.0,0.007608072154427506
The Sunshine Garcia Band - For I Am The Moon,bass,0.0,0.3569355509963463
The Sunshine Garcia Band - For I Am The Moon,drums,0.0,0.4846623175905882
The Sunshine Garcia Band - For I Am The Moon,other,0.0,0.18942485393481812
The Sunshine Garcia Band - For I Am The Moon,vocals,0.0,0.003917824551127248
Timboz - Pony,bass,0.0,0.08881548006630899
Timboz - Pony,drums,0.0,0.33801562379199557
Timboz - Pony,other,0.0,0.16517581806862847
Timboz - Pony,vocals,0.0,0.10382480508168315
Tom McKenzie - Directions,bass,0.0,0.27210903275253884
Tom McKenzie - Directions,drums,0.0,0.09772840974957897
Tom McKenzie - Directions,other,0.0,0.11755594764470745
Tom McKenzie - Directions,vocals,0.0,0.10366425760168921
Triviul feat. The Fiend - Widow,bass,0.0,0.01687168477122508
Triviul feat. The Fiend - Widow,drums,0.0,0.03762900829644383
Triviul feat. The Fiend - Widow,other,0.0,0.6692926435510411
Triviul feat. The Fiend - Widow,vocals,0.0,0.09373652013466693
We Fell From The Sky - Not You,bass,0.0,0.10711265249613633
We Fell From The Sky - Not You,drums,0.0,0.07809539063522725
We Fell From The Sky - Not You,other,0.0,0.012131430808550059
We Fell From The Sky - Not You,vocals,0.0,0.08651328398468786
Zeno - Signs,bass,0.0,0.2523131933101761
Zeno - Signs,drums,0.0,0.040486662917416316
Zeno - Signs,other,0.0,0.032971701755273974
Zeno - Signs,vocals,0.0,0.013612775708553071
