title,source,SSR,SRR,cost,shift,scale
AM Contra - Heart Peripheral,bass,0.32100394882832867,10.80228076031319,3.2616620833851027,"[[  2.   27.5]
 [-27.   -2. ]]","[[ 1.43561421 -0.0340113 ]
 [ 0.0606595   1.38282641]]"
AM Contra - Heart Peripheral,drums,5.321150736552461,10.309895159096868,4.59984484111286,"[[ 0. -8.]
 [ 8.  0.]]","[[1.34619001 0.12713473]
 [0.0442512  1.40683585]]"
AM Contra - Heart Peripheral,other,7.174339035489467,4.807733455627863,5.311057554568453,"[[ 0. -4.]
 [ 4.  0.]]","[[1.02291287 0.10092041]
 [0.08681216 0.99166535]]"
AM Contra - Heart Peripheral,vocals,4.06027147111576,13.369183698810591,2.8553787997731983,"[[  0. -28.]
 [ 27.   0.]]","[[ 1.61812604 -0.06866079]
 [-0.02815067  1.65616326]]"
Al James - Schoolboy Facination,bass,12.93295317044885,17.530949378814043,1.744127965518336,"[[ -1. -22.]
 [ 24.   2.]]","[[1.1414133  0.0897439 ]
 [0.12046485 1.08610433]]"
Al James - Schoolboy Facination,drums,15.641530826055813,8.166538494622824,4.202623108444808,"[[  0.  37.]
 [-36.   0.]]","[[1.06371329 0.05229182]
 [0.19937349 0.95924254]]"
Al James - Schoolboy Facination,other,14.448680474282254,2.8269463732062383,4.232150269713717,"[[  0.  24.]
 [-23.   0.]]","[[ 0.84274261 -0.00475613]
 [ 0.          0.79784286]]"
Al James - Schoolboy Facination,vocals,14.691987020881045,9.939803175411637,5.230872579012421,"[[  0.  34.]
 [-34.   0.]]","[[ 1.16838608 -0.00647226]
 [-0.00555016  1.17683721]]"
Angels In Amplifiers - I'm Alright,bass,4.59534047758795,14.134909798754764,2.949429445726881,"[[  1.  37.]
 [-35.   0.]]","[[1.4785294  0.08171636]
 [0.040365   1.54163726]]"
Angels In Amplifiers - I'm Alright,drums,3.7698575157094343,10.86349997201265,4.489582405168036,"[[  0. -12.]
 [ 12.   0.]]","[[1.21822319 0.41417126]
 [0.10460833 1.50828251]]"
Angels In Amplifiers - I'm Alright,other,5.677630708992644,9.551809792886363,5.524304003496502,"[[  0.  13.]
 [-13.   0.]]","[[ 1.53896949 -0.01063243]
 [-0.04986426  1.54706036]]"
Angels In Amplifiers - I'm Alright,vocals,3.531533388565799,11.099237054311846,4.465200271908531,"[[ 0. -9.]
 [ 9.  0.]]","[[1.534866   0.03369056]
 [0.00316344 1.59126785]]"
Arise - Run Run Run,bass,13.167109117292105,3.9322046931762538,14.817713053589568,"[[ -1. -37.]
 [ 37.   1.]]","[[1.169065   0.03967052]
 [0.02414478 1.1838803 ]]"
Arise - Run Run Run,drums,14.064209958096296,12.699186141952701,2.5104545867573824,"[[ 0. -4.]
 [ 4.  0.]]","[[1.13586422 0.03260579]
 [0.02537017 1.15994547]]"
Arise - Run Run Run,other,10.236024846415427,2.522562709240753,10.14858657552071,"[[  0.  34.]
 [-34.   0.]]","[[ 0.83273215 -0.08733617]
 [-0.21676339  0.90074733]]"
