title,source,SSR,SRR,cost,shift,scale
Enda Reilly - Cur An Long Ag Seol,drums,7.878379648759919,18.552877819523275,1.952013306302751,"[[  0.  25.]
 [-24.   0.]]","[[1.34933285e+00 5.32769806e-04]
 [2.56712667e-02 1.33092037e+00]]"
Enda Reilly - Cur An Long Ag Seol,other,9.519341053412832,11.85316483880063,3.2905634685203395,"[[  0.  15.]
 [-15.   0.]]","[[ 1.34858421 -0.00979054]
 [-0.01975781  1.35408433]]"
Enda Reilly - Cur An Long Ag Seol,vocals,8.107244527872407,18.052289165896386,1.6344439931970949,"[[0. 0.]
 [0. 0.]]","[[0.91931806 0.23613397]
 [0.34327797 0.78944621]]"
Forkupines - Semantics,bass,19.55984448293995,9.606585871418456,2.721539893134398,"[[-2. -8.]
 [ 9.  3.]]","[[0.53129572 0.45499724]
 [0.27812834 0.70292048]]"
Forkupines - Semantics,drums,17.642175816922155,13.290322183925522,4.698105757405488,"[[  0.  36.]
 [-34.   0.]]","[[1.08229253 0.02151644]
 [0.10734355 0.99952725]]"
Forkupines - Semantics,other,17.42367869847882,5.127635586789299,5.748089807876981,"[[ 0.  8.]
 [-8.  0.]]","[[ 0.92468617 -0.01916311]
 [-0.02838924  0.92480353]]"
Forkupines - Semantics,vocals,0.0,-32.567547581016015,0.14841979955046844,"[[0. 0.]
 [0. 0.]]","[[0.13059385 0.        ]
 [0.         0.04856884]]"
Georgia Wonder - Siren,bass,7.630137358508588,14.881432933511189,2.995971799035278,"[[  3.  36.]
 [-33.   0.]]","[[1.24785299 0.11354319]
 [0.08882908 1.31087197]]"
Georgia Wonder - Siren,drums,7.9693229840731465,13.947293824497404,3.389095874151658,"[[  0. -16.]
 [ 16.   0.]]","[[ 1.36782664  0.02253116]
 [-0.00208703  1.40846674]]"
Georgia Wonder - Siren,other,9.582275948326267,8.61401726907074,4.256681548247836,"[[ 0.  5.]
 [-5.  0.]]","[[1.19092844 0.12452558]
 [0.19156146 1.11787534]]"
Georgia Wonder - Siren,vocals,7.9663685568009655,2.4580419972883423,2.94945334838819,"[[ 0. -9.]
 [ 9.  0.]]","[[0.74745055 0.        ]
 [0.         0.78560513]]"
Girls Under Glass - We Feel Alright,bass,11.649329336512945,5.63842358642532,8.324394991931378,"[[  1.  34.]
 [-34.  -1.]]","[[0.82739395 0.22764507]
 [0.53730209 0.70443026]]"
Girls Under Glass - We Feel Alright,drums,7.41715599580953,12.538481900231986,5.382233857693036,"[[  0. -12.]
 [ 12.   0.]]","[[1.19681774 0.21522816]
 [0.08883047 1.3153361 ]]"
Girls Under Glass - We Feel Alright,other,15.065352652423293,3.3586917470202815,9.22720628873096,"[[  0.  31.]
 [-31.   0.]]","[[ 1.23186547 -0.03604604]
 [-0.17388693  1.33398897]]"
Girls Under Glass - We Feel Alright,vocals,0.0,-80.0,0.45770735267337803,"[[0. 0.]
 [0. 0.]]","[[0. 0.]
 [0. 0.]]"
